Type,Option_expiry,Strike,1M,3M,6M,1Y,2Y,3Y,5Y,7Y,10Y,15Y,20Y,25Y,30Y,50Y
Put,9M,-0.8,5.76355E-08,2.79746E-08,2.39485E-08,1.46956E-07,2.47569E-07,5.70672E-07,1.27662E-06,2.22972E-06,2.96255E-06,2.52758E-06,2.18999E-06,2.22294E-06,2.69522E-06,2.88459E-06
Put,9M,-0.7,9.61894E-08,4.68316E-08,4.0047E-08,2.35481E-07,4.03964E-07,9.10943E-07,1.9766E-06,3.35193E-06,4.3537E-06,3.70205E-06,3.20891E-06,3.25349E-06,3.91161E-06,4.18766E-06
Put,9M,-0.6,1.58716E-07,7.74649E-08,6.61561E-08,3.72896E-07,6.50639E-07,1.43561E-06,3.02277E-06,4.97986E-06,6.32564E-06,5.35979E-06,4.64724E-06,4.70641E-06,5.61245E-06,6.01063E-06
Put,9M,-0.5,2.59654E-07,1.26975E-07,1.08277E-07,5.85075E-07,1.03706E-06,2.23915E-06,4.57628E-06,7.32757E-06,9.10573E-06,7.68666E-06,6.66615E-06,6.74322E-06,7.97788E-06,8.54735E-06
Put,9M,-0.4,4.22154E-07,2.06737E-07,1.75998E-07,9.11506E-07,1.63927E-06,3.46326E-06,6.87143E-06,1.06976E-05,1.30085E-05,1.09384E-05,9.48735E-06,9.58576E-06,1.12537E-05,1.20625E-05
Put,9M,-0.3,6.83471E-07,3.35035E-07,2.84691E-07,1.41259E-06,2.57412E-06,5.32055E-06,1.02489E-05,1.5518E-05,1.84696E-05,1.5467E-05,1.3416E-05,1.35389E-05,1.57753E-05,1.69177E-05
Put,9M,-0.2,1.10382E-06,5.41381E-07,4.59092E-07,2.18097E-06,4.02143E-06,8.13006E-06,1.52039E-05,2.2394E-05,2.60925E-05,2.17578E-05,1.88722E-05,1.90221E-05,2.20014E-05,2.36076E-05
Put,9M,-0.1,1.78106E-06,8.73656E-07,7.39209E-07,3.35934E-06,6.25825E-06,1.2371E-05,2.24572E-05,3.21831E-05,3.67146E-05,3.04799E-05,2.64357E-05,2.66127E-05,3.05592E-05,3.28098E-05
Put,9M,0,2.87523E-06,1.41E-06,1.19012E-06,5.16831E-06,9.71222E-06,1.8764E-05,3.30588E-05,4.61011E-05,5.14998E-05,4.25581E-05,3.69066E-05,3.71068E-05,4.23088E-05,4.54537E-05
Put,9M,0.1,4.64994E-06,2.27882E-06,1.91838E-06,7.95073E-06,1.50449E-05,2.83945E-05,4.85397E-05,6.58745E-05,7.20681E-05,5.92718E-05,5.13919E-05,5.1604E-05,5.84305E-05,6.28165E-05
Put,9M,0.2,7.54285E-06,3.69274E-06,3.0998E-06,1.22423E-05,2.32827E-05,4.29E-05,7.11356E-05,9.39589E-05,0.000100679,8.23949E-05,7.14253E-05,7.16256E-05,8.05487E-05,8.66572E-05
Put,9M,0.3,1.2287E-05,6.00692E-06,5.02687E-06,1.88853E-05,3.60221E-05,6.47562E-05,0.000104117,0.000133853,0.000140491,0.000114391,9.91368E-05,9.9281E-05,0.000110903,0.000119404
Put,9M,0.4,2.01219E-05,9.82008E-06,8.19063E-06,2.92124E-05,5.57545E-05,9.7713E-05,0.000152273,0.000190552,0.000195927,0.000158693,0.000137491,0.000137501,0.000152589,0.000164415
Put,9M,0.5,3.31657E-05,1.61521E-05,1.34239E-05,4.53472E-05,8.63802E-05,0.000147462,0.000222632,0.000271199,0.000273198,0.000220085,0.000190622,0.000190368,0.000209895,0.000226351
Put,9M,0.6,5.50774E-05,2.67595E-05,2.21543E-05,7.06999E-05,0.000134024,0.000222659,0.000325518,0.000386026,0.000381044,0.000305266,0.000264312,0.000263579,0.00028878,0.000311688
Put,9M,0.7,9.22529E-05,4.47038E-05,3.68582E-05,0.000110788,0.000208334,0.000336484,0.000476113,0.000549715,0.000531789,0.000423622,0.000366665,0.000365111,0.000397542,0.000429461
Put,9M,0.8,0.000156008,7.53881E-05,6.18846E-05,0.000174615,0.000324546,0.000509035,0.000696761,0.000783361,0.000742847,0.000588341,0.000509068,0.000506149,0.000547773,0.000592295
Put,9M,0.9,0.000266612,0.000128475,0.000104971,0.000276985,0.000506767,0.000770964,0.001020339,0.001117288,0.001038866,0.000817993,0.000707551,0.000702419,0.000755696,0.00081788
Put,9M,1,0.000460804,0.000221479,0.000180071,0.000442442,0.000793185,0.001168987,0.001495186,0.0015951,0.001454777,0.001138764,0.000984734,0.000976073,0.001044077,0.001131058
Put,9M,1.1,0.000805914,0.00038657,0.000312692,0.000711978,0.001244259,0.001774145,0.002192206,0.002279432,0.002040109,0.001587631,0.001372575,0.001358363,0.00144492,0.00156677
Put,9M,1.2,0.001426399,0.000683586,0.000550067,0.001154466,0.00195548,0.002694021,0.003215005,0.003260057,0.002865059,0.002216833,0.001916273,0.001893427,0.002003277,0.002174228
Put,9M,1.3,0.002553302,0.001224996,0.000980686,0.001886109,0.003076857,0.004090397,0.004714034,0.004665132,0.004028954,0.003100146,0.00267976,0.002643614,0.002782608,0.003022761
Put,9M,1.4,0.004614102,0.00222356,0.001771706,0.003103088,0.004841848,0.006203985,0.006905764,0.006676434,0.005671841,0.004341579,0.003753373,0.003696922,0.00387226,0.004209964
Put,9M,1.5,0.00838695,0.004081401,0.003239688,0.005135032,0.007608425,0.00938739,0.010097579,0.009549344,0.007990026,0.006087255,0.00526442,0.005177253,0.005397787,0.005872882
Put,9M,1.6,0.015235686,0.007548225,0.005979388,0.008528499,0.011913297,0.014145819,0.014718,0.013637757,0.011256196,0.008541257,0.007391462,0.007258284,0.00753492,0.008203083
Put,9M,1.7,0.02738227,0.013973141,0.011079771,0.014166234,0.018535275,0.021181175,0.021349556,0.019422742,0.015844127,0.011986039,0.010383047,0.010181728,0.010527991,0.011466334
Put,9M,1.8,0.048006583,0.025616331,0.02042655,0.023409786,0.028552994,0.031428344,0.030757621,0.027541196,0.022256552,0.016807349,0.014581207,0.01428034,0.01471321,0.016027116
Put,9M,1.9,0.080749414,0.045801064,0.036959711,0.038205859,0.043365562,0.04606315,0.043902917,0.038806623,0.031152056,0.02352208,0.020448903,0.020005049,0.02054621,0.022376953
Put,9M,2,0.128362146,0.078414574,0.064486379,0.06102112,0.06462862,0.066453744,0.061919987,0.0542091,0.043362718,0.032804752,0.028598362,0.027953451,0.028631095,0.031163
Put,9M,2.1,0.191215233,0.126411548,0.106542073,0.094432639,0.094061331,0.09403022,0.086042948,0.074877685,0.059889242,0.045504059,0.0398135,0.038893355,0.039744586,0.043209244
Put,9M,2.2,0.267079432,0.19012145,0.164574715,0.140354407,0.133125682,0.130071591,0.117469511,0.101990474,0.08185697,0.06263597,0.05505463,0.053770157,0.054843674,0.059517268
Put,9M,2.3,0.352417277,0.267042295,0.237022389,0.199259744,0.182667015,0.175454939,0.15717812,0.136630465,0.110419199,0.0853366,0.075429084,0.073681964,0.075040041,0.081228953
Put,9M,2.4,0.443877535,0.353356532,0.320322264,0.269971131,0.242674815,0.230454218,0.205744085,0.179610175,0.146608665,0.11476148,0.10211139,0.099805568,0.101523484,0.109534494
Put,9M,2.5,0.539000621,0.445576255,0.410718145,0.350193942,0.312292099,0.294676389,0.263218748,0.231314348,0.191163818,0.151932926,0.136206886,0.13326515,0.135425788,0.145521979
Put,9M,2.6,0.636224331,0.541232682,0.5053386,0.437356286,0.390066622,0.367164542,0.329120971,0.291618452,0.244381778,0.197563763,0.178576158,0.174957834,0.177640244,0.189991847
Put,9M,2.7,0.734631953,0.638810134,0.602344925,0.529225321,0.474308318,0.446618043,0.402544221,0.359916952,0.306054091,0.251911158,0.229666792,0.225379964,0.228643696,0.243290322
Put,9M,2.8,0.833705942,0.737445744,0.700668171,0.624136056,0.563398099,0.531636761,0.482334419,0.435249483,0.375512886,0.314717642,0.289413783,0.284516094,0.28838667,0.305226938
Put,9M,2.9,0.933158155,0.836665048,0.799715716,0.720957809,0.655968344,0.620911981,0.567274339,0.516474896,0.451767957,0.385265759,0.35725159,0.351838457,0.356300382,0.37511415
Put,9M,3,1.032828039,0.936209828,0.899164826,0.818964298,0.750959736,0.713333418,0.656225558,0.602435534,0.533680956,0.462523839,0.432233782,0.426418867,0.431419298,0.451912945
Put,9M,3.1,1.132625307,1.035939019,0.998839819,0.917703031,0.847599623,0.808022012,0.748209717,0.692074449,0.620121208,0.545325919,0.513211206,0.507106802,0.512567704,0.534424571
Put,9M,3.2,1.232498469,1.135774637,1.098644155,1.016896037,0.945347058,0.904315337,0.842436104,0.784496484,0.710071183,0.632528931,0.599006001,0.592709227,0.598542435,0.621463134
Put,9M,3.3,1.33241768,1.235672879,1.198523992,1.116373138,1.043833389,1.001731314,0.938293601,0.878983785,0.802677361,0.723115935,0.688538174,0.682124742,0.688244769,0.71197084
Put,9M,3.4,1.432365337,1.335608692,1.298448767,1.216029799,1.14281154,1.099927395,1.035324841,0.974982984,0.897259187,0.816242948,0.780892498,0.774416579,0.780748662,0.805070974
Put,9M,3.5,1.532330871,1.435567477,1.39840081,1.315801322,1.242117435,1.198663968,1.133195166,1.072079331,0.993293353,0.911243788,0.875336194,0.868833707,0.875317145,0.900074117
Put,9M,3.6,1.63230783,1.535540564,1.498369705,1.41564726,1.34164254,1.297775006,1.231663413,1.169967958,1.090387554,1.007611115,0.971305953,0.964798988,0.97138715,0.996457909
Put,9M,3.7,1.732292204,1.635522711,1.598349203,1.515542035,1.441315052,1.397146037,1.330557478,1.268427625,1.188252703,1.104968076,1.068380952,1.061881947,1.068540485,1.093836572
Put,9M,3.8,1.832281464,1.735510692,1.698335482,1.615469273,1.541087344,1.49669825,1.429755208,1.367299029,1.286678101,1.203039395,1.166252861,1.159767951,1.166472384,1.191929974
Put,9M,3.9,1.932273989,1.835502488,1.798326168,1.715418361,1.640927674,1.596377338,1.529170111,1.466467938,1.385511148,1.301626102,1.264698585,1.258230037,1.264963376,1.290536802
Put,9M,4,2.032268724,1.935496814,1.898319761,1.815382335,1.740814763,1.69614577,1.62874094,1.565852536,1.484641642,1.400585233,1.363557886,1.357105744,1.36385647,1.389513191
Put,9M,4.1,2.132264975,2.035492842,1.998315298,1.915356568,1.840734246,1.795977505,1.728424246,1.665394182,1.583990022,1.499814313,1.462716075,1.456279215,1.463039685,1.488756537
Put,9M,4.2,2.232262276,2.13549003,2.098312153,2.015337951,1.940676355,1.895854384,1.828189115,1.765050741,1.683498756,1.599239889,1.562091117,1.555667894,1.562433153,1.588193624
Put,9M,4.3,2.332260315,2.235488018,2.198309913,2.115324371,2.040634398,1.99576367,1.928013459,1.864791834,1.783126121,1.698809206,1.66162425,1.655212872,1.661979791,1.687772078
Put,9M,4.4,2.432258876,2.335486563,2.298308299,2.215314373,2.140603751,2.095696377,2.027881424,1.964595465,1.88284174,1.798484249,1.761273258,1.754871986,1.761638661,1.787454293
Put,9M,4.5,2.532257811,2.435485501,2.398307127,2.315306949,2.240581196,2.195646126,2.127781573,2.06444563,1.982623393,1.89823751,1.861007691,1.854614941,1.861380272,1.887213138
Put,9M,4.6,2.632257017,2.535484719,2.498306266,2.415301391,2.340564475,2.295608357,2.227705608,2.164330623,2.082454744,1.998048987,1.960805481,1.954419861,1.96118327,1.987028937
Put,9M,4.7,2.73225642,2.635484138,2.598305629,2.515297197,2.440551992,2.395579789,2.327647477,2.264241836,2.182323719,2.097904056,2.060650548,2.054270861,2.061032101,2.086887339
Put,9M,4.8,2.832255967,2.735483703,2.698305154,2.61529401,2.540542609,2.49555805,2.427602739,2.364172905,2.282221345,2.197791966,2.160531112,2.154156348,2.160915374,2.186777809
Put,9M,4.9,2.932255621,2.835483375,2.798304797,2.71529157,2.640535512,2.595541408,2.527568117,2.464119093,2.382140913,2.297704766,2.260438489,2.254067802,2.26082469,2.286692573
Put,9M,5,3.032255356,2.935483126,2.898304527,2.81528969,2.740530108,2.695528596,2.62754118,2.564076862,2.482077382,2.397636544,2.360366244,2.353998932,2.360753823,2.386625853
Put,9M,5.1,3.132255151,3.035482936,2.99830432,2.915288232,2.840525971,2.795518678,2.727520113,2.664043547,2.58202694,2.497582875,2.460309576,2.453945058,2.460698125,2.486573331
Put,9M,5.2,3.232254992,3.135482789,3.098304162,3.015287095,2.940522784,2.895510959,2.827503554,2.764017135,2.681986689,2.597540429,2.560264887,2.553902683,2.560654108,2.58653176
Put,9M,5.3,3.332254867,3.235482675,3.198304039,3.115286202,3.040520315,2.995504921,2.927490473,2.863996095,2.781954416,2.697506688,2.660229458,2.653869173,2.660619137,2.686498683
Put,9M,5.4,3.432254769,3.335482587,3.298303944,3.215285498,3.140518393,3.095500175,3.027480093,2.963979256,2.881928417,2.797479733,2.76020123,2.753842539,2.760591212,2.786472232
Put,9M,5.5,3.532254691,3.435482517,3.39830387,3.31528494,3.240516889,3.195496425,3.127471818,3.063965718,2.98190738,2.897458096,2.860178628,2.853821264,2.860568802,2.886450976
Put,9M,5.6,3.63225463,3.535482462,3.498303811,3.415284495,3.340515706,3.29549345,3.227465192,3.163954788,3.081890284,2.997440648,2.960160447,2.953804188,2.960550733,2.986433815
Put,9M,5.7,3.73225458,3.635482419,3.598303765,3.515284138,3.440514771,3.395491079,3.327459864,3.263945926,3.181876331,3.097426516,3.060145756,3.053790421,3.060536099,3.086419898
Put,9M,5.8,3.832254541,3.735482385,3.698303728,3.615283851,3.540514028,3.495489181,3.427455563,3.363938712,3.2818649,3.19741502,3.160133834,3.153779271,3.160524194,3.186408562
Put,9M,5.9,3.932254509,3.835482357,3.798303699,3.715283619,3.640513437,3.595487655,3.527452076,3.463932817,3.381855496,3.297405631,3.260124117,3.253770203,3.260514468,3.28639929
Put,9M,6,4.032254483,3.935482335,3.898303675,3.815283431,3.740512963,3.695486424,3.627449239,3.56392798,3.481847733,3.397397932,3.360116166,3.353762798,3.360506491,3.386391676
Put,9M,6.1,4.132254463,4.035482317,3.998303657,3.915283277,3.840512582,3.795485427,3.727446921,3.663923999,3.5818413,3.497391594,3.460109634,3.453756726,3.460499922,3.486385399
Put,9M,6.2,4.232254445,4.135482303,4.098303641,4.015283152,3.940512274,3.895484616,3.827445022,3.76392071,3.681835951,3.597386358,3.560104249,3.553751729,3.560494492,3.586380205
Put,9M,6.3,4.332254432,4.235482291,4.198303629,4.115283049,4.040512025,3.995483954,3.92744346,3.863917983,3.781831489,3.697382017,3.660099793,3.653747601,3.660489988,3.686375892
Put,9M,6.4,4.43225442,4.335482281,4.298303619,4.215282964,4.140511823,4.095483412,4.027442172,3.963915716,3.881827754,3.797378405,3.760096092,3.75374418,3.760486238,3.786372298
Put,9M,6.5,4.532254411,4.435482273,4.398303611,4.315282894,4.240511658,4.195482967,4.127441105,4.063913824,3.981824619,3.89737539,3.860093009,3.853741334,3.860483107,3.886369294
Put,9M,6.6,4.632254403,4.535482267,4.498303604,4.415282835,4.340511522,4.2954826,4.227440219,4.163912241,4.081821978,3.997372866,3.960090431,3.953738959,3.960480483,3.986366774
Put,9M,6.7,4.732254396,4.635482262,4.598303598,4.515282787,4.440511411,4.395482297,4.327439481,4.263910912,4.181819748,4.097370745,4.06008827,4.053736971,4.060478277,4.086364653
Put,9M,6.8,4.832254391,4.735482257,4.698303594,4.615282746,4.540511319,4.495482045,4.427438865,4.363909794,4.281817859,4.197368959,4.160086452,4.153735301,4.160476417,4.186362864
Put,9M,6.9,4.932254386,4.835482254,4.79830359,4.715282712,4.640511244,4.595481836,4.527438348,4.46390885,4.381816255,4.29736745,4.260084919,4.253733895,4.260474845,4.28636135
Put,9M,7,5.032254383,4.935482251,4.898303587,4.815282684,4.740511181,4.695481662,4.627437915,4.563908051,4.481814889,4.397366171,4.360083622,4.353732707,4.360473511,4.386360065
Put,1Y,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Put,1Y,-2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Put,1Y,-2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Put,1Y,-2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Put,1Y,-2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Put,1Y,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Put,1Y,-2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Put,1Y,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Put,1Y,-2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Put,1Y,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Put,1Y,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Put,1Y,-1.9,1.25724E-12,7.1159E-13,5.23226E-13,8.34429E-12,2.8747E-11,9.41133E-11,3.47703E-10,9.78507E-10,2.16012E-09,1.49347E-09,1.32211E-09,1.27392E-09,2.03065E-09,2.21418E-09
Put,1Y,-1.8,1.86363E-11,1.11268E-11,8.39079E-12,1.02915E-10,3.20087E-10,9.34916E-10,3.02017E-09,7.58809E-09,1.53304E-08,1.09411E-08,9.78964E-09,9.47027E-09,1.43952E-08,1.55862E-08
Put,1Y,-1.7,9.28164E-11,5.70406E-11,4.35047E-11,4.62248E-10,1.37402E-09,3.76314E-09,1.12031E-08,2.61273E-08,4.97157E-08,3.60193E-08,3.23783E-08,3.13743E-08,4.62698E-08,4.99371E-08
Put,1Y,-1.6,3.05056E-10,1.91289E-10,1.46824E-10,1.41003E-09,4.08016E-09,1.06678E-08,2.98559E-08,6.56579E-08,1.19075E-07,8.70597E-08,7.84564E-08,7.60913E-08,1.09633E-07,1.18103E-07
Put,1Y,-1.5,8.06582E-10,5.13836E-10,3.95902E-10,3.50977E-09,9.96995E-09,2.51089E-08,6.67513E-08,1.39622E-07,2.42931E-07,1.78707E-07,1.61283E-07,1.56502E-07,2.21128E-07,2.37933E-07
Put,1Y,-1.4,1.86759E-09,1.20565E-09,9.31087E-10,7.71393E-09,2.16058E-08,5.26895E-08,1.33895E-07,2.67834E-07,4.48967E-07,3.31723E-07,2.99632E-07,2.90836E-07,4.03948E-07,4.34317E-07
Put,1Y,-1.3,3.95751E-09,2.58478E-09,1.99876E-09,1.55972E-08,4.31819E-08,1.02313E-07,2.49574E-07,4.79225E-07,7.76208E-07,5.75362E-07,5.19928E-07,5.04747E-07,6.90266E-07,7.41797E-07
Put,1Y,-1.2,7.87571E-09,5.19852E-09,4.02223E-09,2.97196E-08,8.14483E-08,1.8792E-07,4.41312E-07,8.15682E-07,1.27933E-06,9.50603E-07,8.59146E-07,8.34113E-07,1.12449E-06,1.20808E-06
Put,1Y,-1.1,1.49632E-08,9.97404E-09,7.71736E-09,5.41919E-08,1.47127E-07,3.31077E-07,7.50142E-07,1.33742E-06,2.03455E-06,1.51453E-06,1.36874E-06,1.32885E-06,1.76763E-06,1.89873E-06
Put,1Y,-1,2.74453E-08,1.84643E-08,1.42806E-08,9.55502E-08,2.57077E-07,5.64843E-07,1.23677E-06,2.13048E-06,3.14763E-06,2.34634E-06,2.11999E-06,2.05808E-06,2.7032E-06,2.90358E-06
Put,1Y,-0.9,4.89837E-08,3.32481E-08,2.56943E-08,1.64112E-07,4.37586E-07,9.39507E-07,1.99041E-06,3.31726E-06,4.76483E-06,3.55546E-06,3.2113E-06,3.1172E-06,4.04517E-06,4.34524E-06
Put,1Y,-0.8,8.55685E-08,5.85815E-08,4.52219E-08,2.76072E-07,7.2939E-07,1.5311E-06,3.14156E-06,5.07115E-06,7.08786E-06,5.29271E-06,4.77813E-06,4.63749E-06,5.94871E-06,6.39078E-06
Put,1Y,-0.7,1.46956E-07,1.01458E-07,7.82114E-08,4.56747E-07,1.19528E-06,2.45402E-06,4.88022E-06,7.63709E-06,1.03942E-05,7.76547E-06,7.00652E-06,6.79916E-06,8.62463E-06,9.2673E-06
Put,1Y,-0.6,2.48991E-07,1.73335E-07,1.334E-07,7.45597E-07,1.93166E-06,3.87965E-06,7.48215E-06,1.13601E-05,1.50652E-05,1.12583E-05,1.01515E-05,9.8492E-06,1.2359E-05,1.32832E-05
Put,1Y,-0.5,4.17368E-07,2.92955E-07,2.25037E-07,1.204E-06,3.08607E-06,6.06395E-06,1.13463E-05,1.67254E-05,2.16237E-05,1.61615E-05,1.45622E-05,1.41257E-05,1.75397E-05,1.88568E-05
Put,1Y,-0.4,6.9372E-07,4.90961E-07,3.76346E-07,1.92734E-06,4.8837E-06,9.38816E-06,1.70487E-05,2.44139E-05,3.07867E-05,2.30094E-05,2.07163E-05,2.00908E-05,2.46921E-05,2.65552E-05
Put,1Y,-0.3,1.14553E-06,8.17467E-07,6.25182E-07,3.06374E-06,7.66768E-06,1.44188E-05,2.54191E-05,3.53807E-05,4.35358E-05,3.25334E-05,2.92668E-05,2.83763E-05,3.45278E-05,3.7147E-05
Put,1Y,-0.2,1.8823E-06,1.35453E-06,1.03332E-06,4.84328E-06,1.196E-05,2.19963E-05,3.76511E-05,5.09633E-05,6.12155E-05,4.57342E-05,4.1106E-05,3.98455E-05,4.80106E-05,5.16738E-05
Put,1Y,-0.1,3.08197E-06,2.23679E-06,1.70175E-06,7.62362E-06,1.85539E-05,3.33653E-05,5.54587E-05,7.30335E-05,8.56664E-05,6.3981E-05,5.74534E-05,5.56773E-05,6.64459E-05,7.15474E-05
Put,1Y,0,5.03443E-06,3.68565E-06,2.79597E-06,1.19613E-05,2.86539E-05,5.03665E-05,8.13007E-05,0.00010421,0.000119408,8.91473E-05,7.99755E-05,7.74828E-05,9.16029E-05,9.86823E-05
Put,1Y,0.1,8.21321E-06,6.06646E-06,4.58798E-06,1.87234E-05,4.40875E-05,7.57191E-05,0.000118699,0.000148153,0.000165889,0.000123797,0.000110951,0.000107464,0.00012588,0.000135675
Put,1Y,0.2,1.33943E-05,9.98408E-06,7.52645E-06,2.92637E-05,6.76256E-05,0.000113434,0.000172694,0.000209978,0.000229834,0.000171439,0.000153494,0.00014863,0.00017253,0.000186052
Put,1Y,0.3,2.18537E-05,1.6444E-05,1.23543E-05,4.5699E-05,0.000103467,0.000169419,0.000250484,0.000296827,0.000317711,0.00023688,0.000211867,0.000205099,0.000235971,0.000254602
Put,1Y,0.4,3.56979E-05,2.71247E-05,2.03069E-05,7.1346E-05,0.000157969,0.000252364,0.000362341,0.000418665,0.000438377,0.000326704,0.000291903,0.000282505,0.000322203,0.000347834
Put,1Y,0.5,5.8417E-05,4.48403E-05,3.3448E-05,0.000111411,0.000240745,0.000375021,0.000522886,0.000589385,0.000603963,0.000449929,0.000401586,0.000388559,0.000439381,0.000474601
Put,1Y,0.6,9.58161E-05,7.43304E-05,5.52399E-05,0.000174081,0.000366306,0.00055606,0.000752889,0.000828326,0.000831075,0.000618915,0.00055185,0.000533823,0.000598602,0.000646951
Put,1Y,0.7,0.000157584,0.00012361,9.15192E-05,0.000272244,0.00055651,0.000822724,0.001081758,0.001162362,0.001142427,0.000850596,0.000757669,0.000732759,0.000814963,0.000881284
Put,1Y,0.8,0.000259938,0.000206283,0.000152164,0.000426203,0.000844167,0.001214602,0.001550975,0.001628748,0.001569062,0.001168156,0.001039541,0.00100517,0.001109011,0.001199928
Put,1Y,0.9,0.000430076,0.000345512,0.000253955,0.00066793,0.001278307,0.001788913,0.002218773,0.002278955,0.002153324,0.001603316,0.00142551,0.001378159,0.001508707,0.001633268
Put,1Y,1,0.000713636,0.000580785,0.000425468,0.001047687,0.001931751,0.00262779,0.003166383,0.003183791,0.002952829,0.0021994,0.001953899,0.001888773,0.002052072,0.002222619
Put,1Y,1.1,0.001187065,0.000979397,0.000715413,0.001644212,0.002911764,0.003848086,0.004506245,0.004440119,0.004045701,0.003015442,0.002676969,0.002587572,0.002790742,0.003024074
Put,1Y,1.2,0.001977807,0.001655625,0.001206704,0.002580086,0.004374648,0.0056142,0.006392461,0.006179467,0.005537356,0.004131606,0.003665796,0.003543368,0.003794687,0.0041136
Put,1Y,1.3,0.003296364,0.002802017,0.002039787,0.004044323,0.006544946,0.008154145,0.009033625,0.008578766,0.00756912,0.005656239,0.005016648,0.004849463,0.005158419,0.00559371
Put,1Y,1.4,0.005485079,0.004738476,0.003450205,0.00632424,0.009739347,0.011778548,0.012707756,0.011873172,0.010328862,0.007734844,0.006859192,0.006631707,0.007009002,0.007602026
Put,1Y,1.5,0.009087404,0.007984536,0.005826342,0.009847705,0.014394051,0.016901159,0.017778311,0.016370503,0.014063552,0.010561158,0.009366791,0.009058647,0.009516166,0.010322015
Put,1Y,1.6,0.014935357,0.013354922,0.009791547,0.015233859,0.021091944,0.024057807,0.024709191,0.022466025,0.019093249,0.014390289,0.012768951,0.012353898,0.012904663,0.013995946
Put,1Y,1.7,0.024237329,0.02206257,0.016306157,0.023343851,0.030582484,0.033918503,0.034075181,0.030655186,0.025825176,0.019553322,0.017365619,0.016810491,0.017468661,0.018939738
Put,1Y,1.8,0.038620882,0.035781873,0.026763149,0.035312617,0.043783297,0.047285219,0.046562756,0.041540534,0.034765493,0.026472003,0.023542315,0.022806293,0.023587328,0.025558607
Put,1Y,1.9,0.060055362,0.05658618,0.043014361,0.052530707,0.061750047,0.065066793,0.062955232,0.055827656,0.046524928,0.035670897,0.031784036,0.030818568,0.031739721,0.034361248
Put,1Y,2,0.090581139,0.086666082,0.067230784,0.076540654,0.085603363,0.08822414,0.084096789,0.074304436,0.061813165,0.047782883,0.042684392,0.041434281,0.042515619,0.045968729
Put,1Y,2.1,0.131852431,0.127821331,0.101522736,0.108829746,0.116411408,0.117685027,0.110833016,0.097799029,0.081416292,0.06354247,0.056944895,0.055351092,0.056617168,0.061112514
Put,1Y,2.2,0.18465214,0.18090357,0.147378108,0.150548808,0.155044005,0.154237802,0.14393167,0.127115723,0.106152866,0.083760808,0.075358167,0.07336272,0.074844813,0.080614833
Put,1Y,2.3,0.248635743,0.245519276,0.205168383,0.202246592,0.20203255,0.198424612,0.183995109,0.162954358,0.13680809,0.109277755,0.098769282,0.096322432,0.098060828,0.105345168
Put,1Y,2.4,0.3224623,0.320187047,0.274022787,0.263733744,0.257477959,0.250460963,0.231382347,0.205826493,0.174052333,0.140890813,0.128012607,0.125081242,0.127126553,0.136150322
Put,1Y,2.5,0.404224672,0.402838277,0.352152641,0.33414164,0.32103765,0.310204746,0.286159968,0.255986815,0.21835797,0.179268269,0.163828065,0.160403822,0.162815938,0.173763181
Put,1Y,2.6,0.491931289,0.49135913,0.437408321,0.412144254,0.391995009,0.37718371,0.348095179,0.313397598,0.269933629,0.224862298,0.206769557,0.20287415,0.205717746,0.218705272
Put,1Y,2.7,0.583840177,0.583945218,0.527765846,0.496239518,0.469385704,0.450672059,0.416692575,0.377736191,0.328693708,0.277842985,0.257125759,0.252811336,0.25614791,0.271206346
Put,1Y,2.8,0.678595904,0.67922792,0.621587296,0.584986966,0.552140453,0.529793278,0.491263897,0.448443157,0.394272146,0.338071997,0.31487488,0.310218506,0.314096602,0.331164587
Put,1Y,2.9,0.775224506,0.776248404,0.717674584,0.677150611,0.639208238,0.613623107,0.571012563,0.524797468,0.466076376,0.405124107,0.379687332,0.374780718,0.379227206,0.398160862
Put,1Y,3,0.873062662,0.874369323,0.81520874,0.771750084,0.72964044,0.701273026,0.655114496,0.605999921,0.543366169,0.47835019,0.450975887,0.445913151,0.450928403,0.471523207
Put,1Y,3.1,0.971674129,0.97318094,0.913654152,0.868050214,0.82263352,0.791945295,0.742782288,0.691247849,0.625337687,0.5569637,0.527978486,0.5228452,0.528403508,0.550422083
Put,1Y,3.2,1.070778105,1.072424998,1.012670006,0.965521155,0.917538788,0.884960154,0.833307295,0.779790805,0.711196097,0.640129086,0.609851438,0.604717275,0.610771869,0.633970646
Put,1Y,3.3,1.170195968,1.171940349,1.112042775,1.063791349,1.013851315,0.979761332,0.92608066,0.870964333,0.800207552,0.727035168,0.695752543,0.690668232,0.697158884,0.721308659
